id,name,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bedrooms,beds,price,minimum_nights,maximum_nights,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,host_id
565464595233116077,Private Room-Free Parking-2 Can Stay- Near Station,Willowdale East,43.77806642073917,-79.40902348331166,Private room in residential home,Private room,2,1.0,1.0,34.0,28,365,,,,,,,,False,433868222
565471286830907830,Private Room/2 Can Stay/Free Parking/Close To Mall,Newtonbrook East,43.7972695739272,-79.41574576004646,Private room in residential home,Private room,2,1.0,1.0,34.0,28,365,,,,,,,,False,433868222
565480188377863215,Near Finch Station-Free Parking-2 Can Stay,Willowdale East,43.77701136319498,-79.4086831387819,Private room in residential home,Private room,2,1.0,1.0,34.0,28,365,,,,,,,,False,433868222
565513955336973520,Downtown Location-Pool&Gym Open. 3 min to Subway,North St.James Town,43.66708212665517,-79.37825815585809,Private room in rental unit,Private room,1,1.0,1.0,49.0,28,365,,,,,,,,True,437209888
565537245671262067,Private&Huge Room In Downtown. Top Of The Mall,North St.James Town,43.67068258875382,-79.37964968020853,Private room in rental unit,Private room,1,1.0,1.0,39.0,28,365,,,,,,,,True,437209888
565548116585452208,Lovely Private bedroom in condo,Willowdale East,43.77250684523294,-79.41264301873467,Private room in condominium (condo),Private room,1,1.0,1.0,70.0,28,365,,,,,,,,False,177265649
565803281105484685,Stylish 1-bed condo w/ free underground parking,Regent Park,43.65722012376134,-79.35799751896036,Entire condominium (condo),Entire home/apt,2,1.0,1.0,175.0,2,30,,,,,,,,False,13526805
565825754685494210,Central DT Cozy private master bedroom,Waterfront Communities-The Island,43.64567013265364,-79.40231172729214,Private room in residential home,Private room,2,1.0,1.0,50.0,1,32,4.0,5.0,4.0,5.0,5.0,5.0,5.0,False,294130229
565874265112843583,665 2bedrooms-basement unit,University,43.65994415651068,-79.40862116611018,Private room in residential home,Private room,2,2.0,2.0,110.0,28,365,,,,,,,,True,245417090
565931840933191417,✦ Peaceful City Getaway ✦ Modern 3BR Nearby Beach!,Centennial Scarborough,43.78396262755041,-79.14354871908554,Entire guest suite,Entire home/apt,6,3.0,3.0,200.0,2,1125,,,,,,,,False,41544655
566010128237791783,TORONTO WEST Spacious PRIVATE Suite European Charm,Willowridge-Martingrove-Richview,43.68057642875386,-79.543743885865,Entire guest suite,Entire home/apt,2,1.0,1.0,119.0,1,27,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,150813829
566026632232083719,ENTIRE CONDOMINIUM 1 Bedroom With Big Balcony,St.Andrew-Windfields,43.754658386122856,-79.36038097034717,Entire condominium (condo),Entire home/apt,2,1.0,1.0,110.0,1,365,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,103621651
566101126914143066,2 Bedroom & 2Bathroom Apartment - Downtown Toronto,Kensington-Chinatown,43.65177,-79.40027,Entire rental unit,Entire home/apt,4,2.0,2.0,68.0,28,60,,,,,,,,False,183413685
566109469448452754,"Master Bedroom, Private Bathroom Downtown TO",Trinity-Bellwoods,43.65118550483538,-79.41140653786566,Private room in residential home,Private room,2,1.0,1.0,42.0,1,60,,,,,,,,False,242146894
566131574626152600,🎱StunningCondo/MassageChair/FreeParking/PoolTable/,Waterfront Communities-The Island,43.63935297349065,-79.39789570817767,Entire condominium (condo),Entire home/apt,10,2.0,2.0,394.0,1,365,,,,,,,,True,384413615
566262722215149479,Cozy room near 401/404 and Seneca collage,Pleasant View,43.79470896320787,-79.33517140952338,Private room in casa particular,Private room,1,1.0,1.0,27.0,28,365,,,,,,,,False,88830865
566494878943221278,Entire 1 bedroom condo  Prime location!!,Bayview Village,43.77015261989472,-79.37135939404223,Entire condominium (condo),Entire home/apt,3,1.0,1.0,179.0,2,1125,,,,,,,,True,445080509
566543827158820282,Modern and Sunny One Bedroom -  Stockyards,Junction Area,43.67057216460323,-79.47730606432981,Entire guest suite,Entire home/apt,2,1.0,1.0,68.0,28,90,,,,,,,,False,99936384
566663862233338841,New Midtown Condo - Master Room w/ ensuite bthroom,Mount Pleasant West,43.70829357544064,-79.39675786356679,Private room in condominium (condo),Private room,1,1.0,1.0,31.0,28,365,,,,,,,,False,429693303
566702812860821985,Trendy Unit on Queen West!,Little Portugal,43.642967,-79.423218,Entire condominium (condo),Entire home/apt,3,1.0,3.0,130.0,5,1125,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,446033646
566752208838754704,Private room/washroom/bathroom in a luxury condo,Willowdale East,43.77780704468706,-79.4144061965728,Private room in condominium (condo),Private room,1,1.0,1.0,80.0,7,365,,,,,,,,True,104373359
566763453392915994,"Cozy Private Room w/ Queen Bed, On-site Laundry",North Riverdale,43.66719593487929,-79.34779801994225,Private room in rental unit,Private room,2,1.0,1.0,37.0,3,60,,,,,,,,False,411338353
566787578559446582,Private Room & Bathroom East Chinatown,North Riverdale,43.66681,-79.34832,Private room in rental unit,Private room,2,1.0,1.0,40.0,3,60,,,,,,,,False,260610531
566789323584262310,Bright spacious 2-bdrm separate unit with parking,Bendale,43.75288992253021,-79.24431833322592,Entire guest suite,Entire home/apt,4,2.0,2.0,100.0,1,1125,,,,,,,,False,31398482
566902204848885947,Luxury Private Room in 2 Bdroom Condo/Toronto core,Henry Farm,43.77471231575653,-79.32896132758565,Private room in condominium (condo),Private room,2,1.0,1.0,76.0,1,300,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,358841603
567257322965582018,Retro Stylish Apt in Cedarvale 50% Monthly Discount!,Humewood-Cedarvale,43.693768,-79.42366,Entire rental unit,Entire home/apt,6,3.0,3.0,176.0,28,365,,,,,,,,True,372695728
567262142178820136,Chic Cedarvale Apt 50% Monthly Discount & Free Parking!,Humewood-Cedarvale,43.693768,-79.42366,Entire rental unit,Entire home/apt,6,3.0,3.0,176.0,28,365,,,,,,,,True,372695728
567282994010217690,"Elegant 1 Bedroom, High Floor, Lake View, Balcony",Waterfront Communities-The Island,43.64348819571419,-79.38850323562113,Entire condominium (condo),Entire home/apt,2,1.0,1.0,229.0,2,365,5.0,5.0,4.5,4.5,5.0,5.0,4.5,True,416677873
567338591160664522,Lovely unit in central downtown,Waterfront Communities-The Island,43.64642579678576,-79.40215337535844,Entire residential home,Entire home/apt,3,1.0,2.0,104.0,1,35,,,,,,,,False,294130229
567353020122662097,Single Private bedroom on Hwy401/Keele,Maple Leaf,43.71903257687465,-79.48388173828124,Private room in residential home,Private room,1,1.0,1.0,34.0,1,31,,,,,,,,False,265679073
567460560106058721,Guest Suite In The Beaches (with Spa bathroom),The Beaches,43.67115444906841,-79.29567865424548,Private room in guest suite,Private room,2,1.0,1.0,96.0,1,365,,,,,,,,False,11104956
567467228992274764,Studio at Eaton center,Church-Yonge Corridor,43.65413,-79.3784,Entire condominium (condo),Entire home/apt,2,1.0,1.0,129.0,1,365,,,,,,,,False,283935830
567483538898402827,Nice Warm bright room quiet room York University,York University Heights,43.76599,-79.50336,Private room in residential home,Private room,1,1.0,1.0,55.0,1,120,,,,,,,,True,325656364
567539515657952087,Comfy Bedroom Private Bathroom Downtown Toronto,Kensington-Chinatown,43.65315961231117,-79.39916818629004,Private room in rental unit,Private room,1,1.0,1.0,40.0,1,60,,,,,,,,False,268420754
567565535467344722,Private studio in Basement @ Trinity Bell Wood,Trinity-Bellwoods,43.645005454422645,-79.41556852310458,Entire residential home,Entire home/apt,2,1.0,1.0,76.0,1,60,,,,,,,,False,223578376
567639345584382333,"Condo near CN Tower, free parking, 1 bedroom",Waterfront Communities-The Island,43.644528430124325,-79.38852565056946,Entire condominium (condo),Entire home/apt,2,1.0,1.0,99.0,28,365,,,,,,,,True,263676503
567705655354564933,Romantic 1Bedroom Apt. Direct to Subway,Willowdale East,43.76227080134449,-79.41109790472264,Entire condominium (condo),Entire home/apt,2,1.0,1.0,153.0,2,365,,,,,,,,True,196998722
567951482289945872,Bright room with own bathroom @ Kensington Market,Kensington-Chinatown,43.65251421276321,-79.40194005143462,Private room in residential home,Private room,2,1.0,1.0,52.0,1,60,,,,,,,,False,270849887
567967681234400982,Lovely 1 bedroom apartment with free parking,Humbermede,43.7496612712817,-79.54018929053206,Private room in condominium (condo),Private room,2,1.0,1.0,111.0,1,365,,,,,,,,True,210597732
568141726842449271,Signature Studio + Study -Toronto ED-CN Tower View,Waterfront Communities-The Island,43.64089557345164,-79.38333395935727,Entire condominium (condo),Entire home/apt,2,1.0,1.0,149.0,7,365,,,,,,,,True,4525751
568202684411098025,Private bedroom and bath in downtown Toronto condo,Waterfront Communities-The Island,43.6427298941075,-79.38166775672406,Private room in rental unit,Private room,1,1.0,1.0,80.0,28,60,,,,,,,,False,143701670
568210593445904922,Gorgeous 1 bedroom lake view condo in toronto,Mimico (includes Humber Bay Shores),43.62478280625477,-79.48062947682746,Entire condominium (condo),Entire home/apt,2,1.0,1.0,193.0,28,365,,,,,,,,True,274513778
568246525664206811,Panoramic Lakeview - Victorian Eclectic Revival,South Parkdale,43.63814724799452,-79.44172962884373,Room in aparthotel,Entire home/apt,2,1.0,1.0,145.0,1,365,,,,,,,,True,24550838
568821869714516624,"Stylish 2Br + Study Condo, Toronto ED",Waterfront Communities-The Island,43.64945,-79.38759,Entire condominium (condo),Entire home/apt,4,2.0,2.0,249.0,28,720,,,,,,,,True,4525751
568861520289353694,Cozy Princess Room (for females) near Pearson YYZ,Humber Summit,43.757061949711314,-79.57122989400399,Private room in residential home,Private room,1,1.0,1.0,40.0,10,180,,,,,,,,False,445225577
568941754874297684,Den in shared 2br condo in Entertainment District,Waterfront Communities-The Island,43.64426954234552,-79.39105412922069,Private room in condominium (condo),Private room,1,1.0,2.0,40.0,28,1125,,,,,,,,False,15831866
568987630144414807,comfortable beddingFREE parkng cityview ⭐️⭐️⭐️⭐️⭐️,Waterfront Communities-The Island,43.63945977678799,-79.39161040879448,Entire rental unit,Entire home/apt,5,1.0,3.0,406.0,1,365,,,,,,,,False,61408134
